model,suite,condition,config_hash,item_id,item_index,level_index,stimulus_level,severity_rank,margin,correct,true_label,predicted_label,target_rank,target_logit,max_softmax,decision_margin
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n02979186/n02979186_26120.JPEG,79,3,0.07071067811865475,3,-0.42862939834594727,0,482,754,4,-2.7490158081054688,0.1046119190842325,0.21883058547973633
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n02979186/n02979186_8751.JPEG,80,3,0.07071067811865475,3,0.18748784065246582,1,482,482,1,-0.24500131607055664,0.3855500216447202,0.18748784065246582
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n02979186/n02979186_14721.JPEG,81,3,0.07071067811865475,3,-1.2394843101501465,0,482,848,3,-1.1086883544921875,0.5163189356502231,1.1085641384124756
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n02979186/n02979186_1961.JPEG,82,3,0.07071067811865475,3,-1.7914133071899414,0,482,560,10,-3.630092144012451,0.11302802901630457,0.7071857452392578
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n02979186/n02979186_11122.JPEG,83,3,0.07071067811865475,3,-0.41887474060058594,0,482,848,2,-0.5176692008972168,0.43763673589297336,0.41887474060058594
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n02979186/n02979186_4690.JPEG,84,3,0.07071067811865475,3,0.007943153381347656,1,482,482,1,-0.9685482978820801,0.2648488702303399,0.007943153381347656
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n02979186/n02979186_7060.JPEG,85,3,0.07071067811865475,3,5.937594890594482,1,482,482,1,3.7580370903015137,0.9945010368956024,5.937594890594482
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n02979186/n02979186_2172.JPEG,86,3,0.07071067811865475,3,-0.1607954502105713,0,482,897,2,-1.4438321590423584,0.22303599985260175,0.1607954502105713
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n02979186/n02979186_5781.JPEG,87,3,0.07071067811865475,3,1.6034656763076782,1,482,482,1,-0.2800755500793457,0.614095168718594,1.6034656763076782
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n02979186/ILSVRC2012_val_00020400.JPEG,88,3,0.07071067811865475,3,-1.5174105167388916,0,482,848,2,0.01257014274597168,0.7967736819559403,1.5174105167388916
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n02979186/ILSVRC2012_val_00035160.JPEG,89,3,0.07071067811865475,3,-1.9167182445526123,0,482,848,2,-1.4962372779846191,0.6798034166308198,1.9167182445526123
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_8140.JPEG,90,3,0.07071067811865475,3,10.800860404968262,1,491,491,1,5.02828311920166,0.9994983605139272,10.800860404968262
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_8502.JPEG,91,3,0.07071067811865475,3,-3.232201337814331,0,491,595,3,-3.020296335220337,0.6649203455228965,2.337653636932373
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_6392.JPEG,92,3,0.07071067811865475,3,17.8540940284729,1,491,491,1,12.44559097290039,0.9999995335765193,17.8540940284729
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_4012.JPEG,93,3,0.07071067811865475,3,9.155606031417847,1,491,491,1,5.367116928100586,0.9995616609774567,9.155606031417847
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_10131.JPEG,94,3,0.07071067811865475,3,3.8822453022003174,1,491,491,1,0.7553761005401611,0.710248844394481,3.8822453022003174
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_27981.JPEG,95,3,0.07071067811865475,3,8.544097900390625,1,491,491,1,4.458430290222168,0.9975839156528656,8.544097900390625
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_5692.JPEG,96,3,0.07071067811865475,3,21.050029277801514,1,491,491,1,14.567646026611328,0.9999999836432414,21.050029277801514
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_18591.JPEG,97,3,0.07071067811865475,3,17.352608680725098,1,491,491,1,11.466012954711914,0.9999988403897726,17.352608680725098
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_16291.JPEG,98,3,0.07071067811865475,3,19.698543071746826,1,491,491,1,15.238363265991211,0.9999999643792098,19.698543071746826
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_9741.JPEG,99,3,0.07071067811865475,3,3.6744394302368164,1,491,491,1,2.577728509902954,0.9302349834001046,3.6744394302368164
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_15582.JPEG,100,3,0.07071067811865475,3,1.6633458137512207,1,491,491,1,-0.9669435024261475,0.3465297588547955,1.6633458137512207
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_3271.JPEG,101,3,0.07071067811865475,3,6.955249547958374,1,491,491,1,4.247713088989258,0.997702976050924,6.955249547958374
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_4081.JPEG,102,3,0.07071067811865475,3,-4.546482801437378,0,491,880,62,-6.063896179199219,0.17459343811097802,0.42749834060668945
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_17862.JPEG,103,3,0.07071067811865475,3,11.814892768859863,1,491,491,1,7.398981094360352,0.9999280343692204,11.814892768859863
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_6341.JPEG,104,3,0.07071067811865475,3,20.458087921142578,1,491,491,1,14.29000473022461,0.9999999423582959,20.458087921142578
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_5841.JPEG,105,3,0.07071067811865475,3,24.586605072021484,1,491,491,1,15.783220291137695,0.9999999981264827,24.586605072021484
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_7050.JPEG,106,3,0.07071067811865475,3,1.541285753250122,1,491,491,1,-0.8176946640014648,0.4928911835153028,1.541285753250122
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_16790.JPEG,107,3,0.07071067811865475,3,6.1609132289886475,1,491,491,1,4.207518577575684,0.9951032994311287,6.1609132289886475
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_11441.JPEG,108,3,0.07071067811865475,3,17.928048133850098,1,491,491,1,11.826425552368164,0.9999994854847565,17.928048133850098
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_7400.JPEG,109,3,0.07071067811865475,3,23.382896423339844,1,491,491,1,17.402427673339844,0.999999997485604,23.382896423339844
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_28702.JPEG,110,3,0.07071067811865475,3,4.267492175102234,1,491,491,1,2.5896108150482178,0.944490408222165,4.267492175102234
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_11821.JPEG,111,3,0.07071067811865475,3,20.482765674591064,1,491,491,1,14.131704330444336,0.9999999650375141,20.482765674591064
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_13440.JPEG,112,3,0.07071067811865475,3,6.65637993812561,1,491,491,1,5.829059600830078,0.9970801498209063,6.65637993812561
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_30692.JPEG,113,3,0.07071067811865475,3,16.70460557937622,1,491,491,1,12.38932991027832,0.9999991332150805,16.70460557937622
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_8411.JPEG,114,3,0.07071067811865475,3,10.09523630142212,1,491,491,1,6.451303482055664,0.9997107777007549,10.09523630142212
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_14120.JPEG,115,3,0.07071067811865475,3,-0.2573413848876953,0,491,83,2,-1.8151451349258423,0.1322872253470784,0.2573413848876953
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_30930.JPEG,116,3,0.07071067811865475,3,0.668433666229248,1,491,491,1,2.343701124191284,0.6547314414600918,0.668433666229248
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_14740.JPEG,117,3,0.07071067811865475,3,7.269409894943237,1,491,491,1,6.635931015014648,0.9992272370710849,7.269409894943237
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_19272.JPEG,118,3,0.07071067811865475,3,6.269881963729858,1,491,491,1,4.061217308044434,0.9898178920015012,6.269881963729858
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03000684/n03000684_3361.JPEG,119,3,0.07071067811865475,3,10.82699203491211,1,491,491,1,7.6384735107421875,0.9999562959490614,10.82699203491211
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_2660.JPEG,120,3,0.07071067811865475,3,-0.37117886543273926,0,497,668,2,-0.7808387279510498,0.4039077972404364,0.37117886543273926
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_10241.JPEG,121,3,0.07071067811865475,3,5.490398406982422,1,497,497,1,2.921980381011963,0.9856574046411064,5.490398406982422
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_7251.JPEG,122,3,0.07071067811865475,3,2.7761051654815674,1,497,497,1,2.647353172302246,0.9320523567812302,2.7761051654815674
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_13331.JPEG,123,3,0.07071067811865475,3,-1.925893783569336,0,497,884,4,-1.0195393562316895,0.3974564878729314,0.39572691917419434
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_15370.JPEG,124,3,0.07071067811865475,3,-2.373138189315796,0,497,663,5,-3.1203207969665527,0.33811272565876166,0.34219956398010254
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_10410.JPEG,125,3,0.07071067811865475,3,-2.8699264526367188,0,497,483,8,-3.529465675354004,0.2693189111013789,1.1554760932922363
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_7250.JPEG,126,3,0.07071067811865475,3,5.190506458282471,1,497,497,1,2.5349411964416504,0.9492780794014364,5.190506458282471
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_24642.JPEG,127,3,0.07071067811865475,3,-2.4319344758987427,0,497,832,3,-1.7241994142532349,0.7013463335992128,2.3971962928771973
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_3600.JPEG,128,3,0.07071067811865475,3,-0.7814183235168457,0,497,442,2,0.5697057247161865,0.6717430497332415,0.7814183235168457
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_1922.JPEG,129,3,0.07071067811865475,3,5.214984893798828,1,497,497,1,2.787670135498047,0.9793174682184355,5.214984893798828
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_72470.JPEG,130,3,0.07071067811865475,3,5.842893123626709,1,497,497,1,3.288214683532715,0.9915427267470505,5.842893123626709
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_25800.JPEG,131,3,0.07071067811865475,3,-4.147563457489014,0,497,442,2,-1.2721002101898193,0.9706943638637942,4.147563457489014
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_4661.JPEG,132,3,0.07071067811865475,3,-1.7813609838485718,0,497,884,3,-1.5948487520217896,0.48869130126115284,0.26971888542175293
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_14900.JPEG,133,3,0.07071067811865475,3,-4.025951623916626,0,497,681,45,-6.8939056396484375,0.12110441607910703,0.3037993907928467
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_26291.JPEG,134,3,0.07071067811865475,3,-0.11307001113891602,0,497,884,2,0.41145753860473633,0.43141475716788535,0.11307001113891602
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_13721.JPEG,135,3,0.07071067811865475,3,-5.67958402633667,0,497,442,2,-2.127589464187622,0.9935909612608016,5.67958402633667
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_20012.JPEG,136,3,0.07071067811865475,3,-0.5462708473205566,0,497,437,2,0.8138179779052734,0.6025483564563672,0.5462708473205566
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_41101.JPEG,137,3,0.07071067811865475,3,-3.759333372116089,0,497,562,4,-2.9398369789123535,0.749632690633617,1.754633903503418
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_9560.JPEG,138,3,0.07071067811865475,3,-2.8790653944015503,0,497,884,2,-1.9402269124984741,0.8055546330781878,2.8790653944015503
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/ILSVRC2012_val_00007400.JPEG,139,3,0.07071067811865475,3,-3.40537691116333,0,497,406,4,-1.9328153133392334,0.8064783919126147,2.64083194732666
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_1350.JPEG,140,3,0.07071067811865475,3,-0.06963133811950684,0,497,698,2,-1.1996631622314453,0.2522597435983347,0.06963133811950684
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_1091.JPEG,141,3,0.07071067811865475,3,10.312498569488525,1,497,497,1,6.568075180053711,0.9998124181225293,10.312498569488525
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_26371.JPEG,142,3,0.07071067811865475,3,5.436321258544922,1,497,497,1,3.9093785285949707,0.9926887745744742,5.436321258544922
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_9810.JPEG,143,3,0.07071067811865475,3,3.2793097496032715,1,497,497,1,0.9207544326782227,0.8310678675200618,3.2793097496032715
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_29461.JPEG,144,3,0.07071067811865475,3,-1.354504108428955,0,497,663,2,-1.0748412609100342,0.7010124818903094,1.354504108428955
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_29942.JPEG,145,3,0.07071067811865475,3,-1.6937992572784424,0,497,698,2,-0.9950838088989258,0.6916756656877346,1.6937992572784424
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_14621.JPEG,146,3,0.07071067811865475,3,5.601577281951904,1,497,497,1,2.7378993034362793,0.9857596226959707,5.601577281951904
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_113001.JPEG,147,3,0.07071067811865475,3,-1.5131232738494873,0,497,884,3,-1.4646997451782227,0.5008252303479755,1.0037012100219727
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_76700.JPEG,148,3,0.07071067811865475,3,-2.8992226123809814,0,497,698,4,-2.8744468688964844,0.6974224182577897,2.708001136779785
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03028079/n03028079_24072.JPEG,149,3,0.07071067811865475,3,0.3900291919708252,1,497,497,1,0.8436918258666992,0.5645550373685032,0.3900291919708252
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_16212.JPEG,150,3,0.07071067811865475,3,11.217689037322998,1,566,566,1,6.781769752502441,0.999880787355057,11.217689037322998
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_14002.JPEG,151,3,0.07071067811865475,3,2.829432249069214,1,566,566,1,1.0074632167816162,0.7814619198798332,2.829432249069214
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_7951.JPEG,152,3,0.07071067811865475,3,11.025193214416504,1,566,566,1,6.391117095947266,0.9998638429102564,11.025193214416504
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_55411.JPEG,153,3,0.07071067811865475,3,16.604345321655273,1,566,566,1,10.883659362792969,0.999999291478799,16.604345321655273
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_68382.JPEG,154,3,0.07071067811865475,3,10.601463317871094,1,566,566,1,5.877113342285156,0.9998139893622952,10.601463317871094
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_33291.JPEG,155,3,0.07071067811865475,3,4.235777139663696,1,566,566,1,2.932281255722046,0.9420788772635538,4.235777139663696
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_32982.JPEG,156,3,0.07071067811865475,3,4.439674377441406,1,566,566,1,3.3026015758514404,0.9838449814811049,4.439674377441406
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_69060.JPEG,157,3,0.07071067811865475,3,6.034963846206665,1,566,566,1,3.612175703048706,0.9937106726272099,6.034963846206665
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_17141.JPEG,158,3,0.07071067811865475,3,6.0473792552948,1,566,566,1,2.2074620723724365,0.9610875835601816,6.0473792552948
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_32340.JPEG,159,3,0.07071067811865475,3,8.129283428192139,1,566,566,1,4.369513511657715,0.9956213983773928,8.129283428192139
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_33481.JPEG,160,3,0.07071067811865475,3,-3.8141839504241943,0,566,399,2,-1.294344186782837,0.9693764521804518,3.8141839504241943
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_28651.JPEG,161,3,0.07071067811865475,3,12.273744583129883,1,566,566,1,6.590547561645508,0.9998697835271902,12.273744583129883
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_230.JPEG,162,3,0.07071067811865475,3,13.250245094299316,1,566,566,1,8.068550109863281,0.999952451703431,13.250245094299316
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_8602.JPEG,163,3,0.07071067811865475,3,7.729225158691406,1,566,566,1,5.09529972076416,0.9989821779848579,7.729225158691406
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_1130.JPEG,164,3,0.07071067811865475,3,1.5875906944274902,1,566,566,1,2.288215398788452,0.82394222333426,1.5875906944274902
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_27071.JPEG,165,3,0.07071067811865475,3,10.583502292633057,1,566,566,1,6.129717826843262,0.9998087870610822,10.583502292633057
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_31860.JPEG,166,3,0.07071067811865475,3,3.7864742279052734,1,566,566,1,5.169351577758789,0.9752580841006435,3.7864742279052734
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_29622.JPEG,167,3,0.07071067811865475,3,10.142673969268799,1,566,566,1,6.6036577224731445,0.9998053657888462,10.142673969268799
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_48060.JPEG,168,3,0.07071067811865475,3,12.547521114349365,1,566,566,1,7.278654098510742,0.9999327536782999,12.547521114349365
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_32980.JPEG,169,3,0.07071067811865475,3,1.6535065174102783,1,566,566,1,-0.5941097736358643,0.5328426762634071,1.6535065174102783
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_6830.JPEG,170,3,0.07071067811865475,3,15.544131755828857,1,566,566,1,9.679743766784668,0.9999981486897588,15.544131755828857
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_47110.JPEG,171,3,0.07071067811865475,3,-5.048724412918091,0,566,919,15,-4.416558265686035,0.6312994666014696,1.6393470764160156
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_47330.JPEG,172,3,0.07071067811865475,3,18.42288064956665,1,566,566,1,11.745033264160156,0.9999996727354624,18.42288064956665
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_10591.JPEG,173,3,0.07071067811865475,3,11.753731727600098,1,566,566,1,6.695245742797852,0.9998686649320093,11.753731727600098
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_42671.JPEG,174,3,0.07071067811865475,3,12.287632942199707,1,566,566,1,7.71973991394043,0.9999806469989583,12.287632942199707
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_51161.JPEG,175,3,0.07071067811865475,3,4.651116371154785,1,566,566,1,3.143115758895874,0.9863104066518985,4.651116371154785
resnet50,ContrastThreshold,contrast[rms],3c07091b994c678d4964762d88f85a8691afd1c633b0a1cbfe1e9f9f54ad33ad,n03394916/n03394916_55552.JPEG,176,3,0.07071067811865475,3,11.82826042175293,1,566,566,1,5.608838081359863,0.9997700341953566,11.82826042175293
