model,suite,condition,config_hash,item_id,item_index,level_index,stimulus_level,severity_rank,margin,correct,true_label,predicted_label,target_rank,target_logit,max_softmax,decision_margin
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n02979186/n02979186_14462.JPEG,75,0,20.0,0,-1.4990990161895752,0,482,717,5,-3.072338342666626,0.1627831744130552,0.08987271785736084
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n02979186/n02979186_14440.JPEG,76,0,20.0,0,-5.305515766143799,0,482,548,14,-5.038524627685547,0.5981961946702138,1.019594669342041
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n02979186/n02979186_26822.JPEG,77,0,20.0,0,0.67987060546875,1,482,482,1,0.7966179847717285,0.5901885120688547,0.67987060546875
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n02979186/n02979186_27262.JPEG,78,0,20.0,0,-2.4751474857330322,0,482,851,5,-2.909907817840576,0.35119071323723106,0.962371826171875
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n02979186/n02979186_26120.JPEG,79,0,20.0,0,-1.6364336013793945,0,482,695,4,-2.1566123962402344,0.39563187372051783,0.3280942440032959
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n02979186/n02979186_8751.JPEG,80,0,20.0,0,0.9016969203948975,1,482,482,1,-0.16092634201049805,0.5308580177306857,0.9016969203948975
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n02979186/n02979186_14721.JPEG,81,0,20.0,0,-1.1657965183258057,0,482,485,3,-1.325805902481079,0.35539407320686933,0.03148221969604492
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n02979186/n02979186_1961.JPEG,82,0,20.0,0,-1.0616154670715332,0,482,518,4,-2.753119707107544,0.1856270202729993,0.16270947456359863
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n02979186/n02979186_11122.JPEG,83,0,20.0,0,-0.6852467060089111,0,482,848,2,-0.5662877559661865,0.4881015218634097,0.6852467060089111
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n02979186/n02979186_4690.JPEG,84,0,20.0,0,-1.2980647087097168,0,482,481,2,-1.3369207382202148,0.6070689008584552,1.2980647087097168
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n02979186/n02979186_7060.JPEG,85,0,20.0,0,5.799176454544067,1,482,482,1,3.7073874473571777,0.9932374683917378,5.799176454544067
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n02979186/n02979186_2172.JPEG,86,0,20.0,0,0.44899868965148926,1,482,482,1,-0.7756984233856201,0.4128960362295181,0.44899868965148926
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n02979186/n02979186_5781.JPEG,87,0,20.0,0,0.7947735786437988,1,482,482,1,-1.1865451335906982,0.33627728055152983,0.7947735786437988
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n02979186/ILSVRC2012_val_00020400.JPEG,88,0,20.0,0,-1.2226543426513672,0,482,848,2,0.1440906524658203,0.7411283644787281,1.2226543426513672
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n02979186/ILSVRC2012_val_00035160.JPEG,89,0,20.0,0,-1.7503483295440674,0,482,848,2,-1.013580560684204,0.7501376044414264,1.7503483295440674
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_8140.JPEG,90,0,20.0,0,12.682446002960205,1,491,491,1,6.514660835266113,0.9999373711497689,12.682446002960205
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_8502.JPEG,91,0,20.0,0,-2.216278076171875,0,491,595,3,-2.1345396041870117,0.490767679037276,0.8013515472412109
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_6392.JPEG,92,0,20.0,0,13.32750415802002,1,491,491,1,9.068178176879883,0.9999796046491964,13.32750415802002
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_4012.JPEG,93,0,20.0,0,5.20892596244812,1,491,491,1,2.7448599338531494,0.9858841310580411,5.20892596244812
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_10131.JPEG,94,0,20.0,0,0.43007564544677734,1,491,491,1,-0.9340250492095947,0.19383201324675775,0.43007564544677734
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_27981.JPEG,95,0,20.0,0,5.381794691085815,1,491,491,1,2.9870660305023193,0.9748072808573065,5.381794691085815
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_5692.JPEG,96,0,20.0,0,21.354394912719727,1,491,491,1,13.786144256591797,0.999999961111782,21.354394912719727
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_18591.JPEG,97,0,20.0,0,16.774921417236328,1,491,491,1,10.688283920288086,0.9999971818810596,16.774921417236328
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_16291.JPEG,98,0,20.0,0,22.23631525039673,1,491,491,1,16.129961013793945,0.999999986302287,22.23631525039673
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_9741.JPEG,99,0,20.0,0,8.813957929611206,1,491,491,1,5.422347068786621,0.9991307837079493,8.813957929611206
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_15582.JPEG,100,0,20.0,0,1.8652257919311523,1,491,491,1,-0.48312902450561523,0.4159325417023952,1.8652257919311523
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_3271.JPEG,101,0,20.0,0,1.5410418510437012,1,491,491,1,1.4481818675994873,0.7984547246739095,1.5410418510437012
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_4081.JPEG,102,0,20.0,0,-8.650329113006592,0,491,880,46,-5.961186408996582,0.9577860317458283,5.131247282028198
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_17862.JPEG,103,0,20.0,0,10.687296867370605,1,491,491,1,6.352108001708984,0.9998640340876825,10.687296867370605
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_6341.JPEG,104,0,20.0,0,19.456860542297363,1,491,491,1,13.167598724365234,0.9999996914298306,19.456860542297363
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_5841.JPEG,105,0,20.0,0,21.661216735839844,1,491,491,1,14.197675704956055,0.9999999768943512,21.661216735839844
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_7050.JPEG,106,0,20.0,0,2.1561403274536133,1,491,491,1,0.760516881942749,0.7648012537620531,2.1561403274536133
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_16790.JPEG,107,0,20.0,0,7.562473773956299,1,491,491,1,3.9119842052459717,0.9926297522726137,7.562473773956299
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_11441.JPEG,108,0,20.0,0,20.484163284301758,1,491,491,1,13.950210571289062,0.9999999153219491,20.484163284301758
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_7400.JPEG,109,0,20.0,0,22.011918544769287,1,491,491,1,15.638832092285156,0.999999989216965,22.011918544769287
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_28702.JPEG,110,0,20.0,0,7.324145317077637,1,491,491,1,4.582876205444336,0.9952054826821587,7.324145317077637
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_11821.JPEG,111,0,20.0,0,20.926419258117676,1,491,491,1,14.053050994873047,0.9999999532102541,20.926419258117676
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_13440.JPEG,112,0,20.0,0,-0.8537337779998779,0,491,634,2,-0.059587955474853516,0.577117294677802,0.8537337779998779
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_30692.JPEG,113,0,20.0,0,15.011972188949585,1,491,491,1,11.105182647705078,0.9999967610107136,15.011972188949585
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_8411.JPEG,114,0,20.0,0,9.727307796478271,1,491,491,1,6.371753692626953,0.999609185652836,9.727307796478271
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_14120.JPEG,115,0,20.0,0,-1.4435772895812988,0,491,144,3,-2.001791000366211,0.31629109248434617,0.8010048866271973
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_30930.JPEG,116,0,20.0,0,5.086864233016968,1,491,491,1,5.051283836364746,0.9932476718383458,5.086864233016968
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_14740.JPEG,117,0,20.0,0,7.765197992324829,1,491,491,1,6.3610944747924805,0.9994727785456491,7.765197992324829
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_19272.JPEG,118,0,20.0,0,6.015033960342407,1,491,491,1,3.6093180179595947,0.9826157630124193,6.015033960342407
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03000684/n03000684_3361.JPEG,119,0,20.0,0,11.920965671539307,1,491,491,1,7.830304145812988,0.9999680358164006,11.920965671539307
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_2660.JPEG,120,0,20.0,0,1.4270761013031006,1,497,497,1,0.45604658126831055,0.5626803940944105,1.4270761013031006
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_10241.JPEG,121,0,20.0,0,3.713529348373413,1,497,497,1,2.0688247680664062,0.9538326549113387,3.713529348373413
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_7251.JPEG,122,0,20.0,0,7.330761432647705,1,497,497,1,5.065670013427734,0.9988455502138008,7.330761432647705
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_13331.JPEG,123,0,20.0,0,-0.7523379325866699,0,497,687,4,-0.492358922958374,0.30673866084524315,0.01864027976989746
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_15370.JPEG,124,0,20.0,0,-3.0912158489227295,0,497,663,3,-2.0093040466308594,0.7939254666297696,2.3984111547470093
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_10410.JPEG,125,0,20.0,0,-3.757675886154175,0,497,483,8,-3.932173252105713,0.5959820830415914,2.433812379837036
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_7250.JPEG,126,0,20.0,0,3.4648497104644775,1,497,497,1,1.7176809310913086,0.8129280255539907,3.4648497104644775
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_24642.JPEG,127,0,20.0,0,0.5976459980010986,1,497,497,1,-0.16109395027160645,0.40472623537675934,0.5976459980010986
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_3600.JPEG,128,0,20.0,0,-1.2308018207550049,0,497,442,2,0.9828701019287109,0.7625544251996085,1.2308018207550049
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_1922.JPEG,129,0,20.0,0,6.778351306915283,1,497,497,1,3.6609129905700684,0.9948304246171492,6.778351306915283
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_72470.JPEG,130,0,20.0,0,8.46146559715271,1,497,497,1,4.477577209472656,0.998170096143661,8.46146559715271
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_25800.JPEG,131,0,20.0,0,-4.880597949028015,0,497,442,2,-1.8266397714614868,0.9851256157931249,4.880597949028015
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_4661.JPEG,132,0,20.0,0,-0.5417745113372803,0,497,884,3,-1.1607692241668701,0.3715493098203768,0.2820265293121338
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_14900.JPEG,133,0,20.0,0,-5.353327393531799,0,497,664,35,-6.772847652435303,0.2087447354144073,0.17882215976715088
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_26291.JPEG,134,0,20.0,0,0.22328591346740723,1,497,497,1,0.318739652633667,0.4266152075223695,0.22328591346740723
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_13721.JPEG,135,0,20.0,0,-6.031725883483887,0,497,442,2,-1.3250408172607422,0.9969041819568087,6.031725883483887
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_20012.JPEG,136,0,20.0,0,1.1314764022827148,1,497,497,1,1.9363760948181152,0.7408226355568042,1.1314764022827148
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_41101.JPEG,137,0,20.0,0,-5.1038219928741455,0,497,562,6,-3.998706340789795,0.8864901993843328,4.103001117706299
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_9560.JPEG,138,0,20.0,0,-2.270080089569092,0,497,884,2,-0.9208402633666992,0.8165997853349829,2.270080089569092
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/ILSVRC2012_val_00007400.JPEG,139,0,20.0,0,-4.584189176559448,0,497,406,2,-1.3271417617797852,0.9847501654258491,4.584189176559448
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_1350.JPEG,140,0,20.0,0,-0.6164252758026123,0,497,406,3,-1.2155890464782715,0.33454875046210125,0.27568554878234863
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_1091.JPEG,141,0,20.0,0,11.48868989944458,1,497,497,1,7.284337997436523,0.9999461669996743,11.48868989944458
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_26371.JPEG,142,0,20.0,0,2.9030826091766357,1,497,497,1,3.199069023132324,0.9433255075095474,2.9030826091766357
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_9810.JPEG,143,0,20.0,0,0.9751362800598145,1,497,497,1,1.130411148071289,0.6871137587895659,0.9751362800598145
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_29461.JPEG,144,0,20.0,0,8.095740795135498,1,497,497,1,4.304897308349609,0.9980015735060582,8.095740795135498
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_29942.JPEG,145,0,20.0,0,-0.674889087677002,0,497,698,2,-0.4933502674102783,0.46668677094963507,0.674889087677002
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_14621.JPEG,146,0,20.0,0,6.92932653427124,1,497,497,1,4.10122013092041,0.9968109387066336,6.92932653427124
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_113001.JPEG,147,0,20.0,0,-0.18070459365844727,0,497,884,2,0.14543437957763672,0.44497677012700837,0.18070459365844727
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_76700.JPEG,148,0,20.0,0,-2.7151516675949097,0,497,698,2,-1.8956462144851685,0.8281056520319333,2.7151516675949097
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03028079/n03028079_24072.JPEG,149,0,20.0,0,6.297198295593262,1,497,497,1,3.9235310554504395,0.996216356201437,6.297198295593262
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_16212.JPEG,150,0,20.0,0,14.565715312957764,1,566,566,1,9.001433372497559,0.9999916733414531,14.565715312957764
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_14002.JPEG,151,0,20.0,0,0.9737656116485596,1,566,566,1,-0.5009605884552002,0.5141868241824159,0.9737656116485596
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_7951.JPEG,152,0,20.0,0,9.460092067718506,1,566,566,1,5.575832366943359,0.9996639582710074,9.460092067718506
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_55411.JPEG,153,0,20.0,0,16.34036159515381,1,566,566,1,9.747126579284668,0.9999963881778724,16.34036159515381
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_68382.JPEG,154,0,20.0,0,9.560734748840332,1,566,566,1,5.3515424728393555,0.9993495454692128,9.560734748840332
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_33291.JPEG,155,0,20.0,0,1.150728702545166,1,566,566,1,-0.8786633014678955,0.2895370782970146,1.150728702545166
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_32982.JPEG,156,0,20.0,0,4.585462212562561,1,566,566,1,3.0071446895599365,0.9824740709230733,4.585462212562561
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_69060.JPEG,157,0,20.0,0,6.709150910377502,1,566,566,1,4.906740188598633,0.9982603801947266,6.709150910377502
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_17141.JPEG,158,0,20.0,0,9.640223026275635,1,566,566,1,5.2482757568359375,0.9992662608468125,9.640223026275635
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_32340.JPEG,159,0,20.0,0,7.025729179382324,1,566,566,1,4.03094482421875,0.9940075668512125,7.025729179382324
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_33481.JPEG,160,0,20.0,0,-2.506678819656372,0,566,399,2,-1.2668263912200928,0.8487396660559522,2.506678819656372
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_28651.JPEG,161,0,20.0,0,13.41020917892456,1,566,566,1,7.579462051391602,0.9999578244354779,13.41020917892456
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_230.JPEG,162,0,20.0,0,12.629960060119629,1,566,566,1,7.961846351623535,0.9999464317419684,12.629960060119629
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_8602.JPEG,163,0,20.0,0,4.5961668491363525,1,566,566,1,3.555371046066284,0.9857781026418341,4.5961668491363525
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_1130.JPEG,164,0,20.0,0,2.486126184463501,1,566,566,1,2.1400253772735596,0.915093479231933,2.486126184463501
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_27071.JPEG,165,0,20.0,0,2.92611026763916,1,566,566,1,2.0511538982391357,0.9348812262454408,2.92611026763916
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_31860.JPEG,166,0,20.0,0,-0.3033277988433838,0,566,776,2,1.362333059310913,0.563835364326056,0.3033277988433838
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_29622.JPEG,167,0,20.0,0,9.107482671737671,1,566,566,1,6.241423606872559,0.999552088873999,9.107482671737671
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_48060.JPEG,168,0,20.0,0,14.508450508117676,1,566,566,1,8.25218391418457,0.9999791453815777,14.508450508117676
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_32980.JPEG,169,0,20.0,0,4.552667617797852,1,566,566,1,2.610438108444214,0.9529273213642057,4.552667617797852
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_6830.JPEG,170,0,20.0,0,10.885179042816162,1,566,566,1,6.19680118560791,0.9998308279990349,10.885179042816162
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_47110.JPEG,171,0,20.0,0,-1.8095624446868896,0,566,860,7,-2.848898410797119,0.1956983451183957,0.24132990837097168
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_47330.JPEG,172,0,20.0,0,15.241228103637695,1,566,566,1,9.350780487060547,0.9999912505060984,15.241228103637695
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_10591.JPEG,173,0,20.0,0,11.645733833312988,1,566,566,1,6.828427314758301,0.9999237899930281,11.645733833312988
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_42671.JPEG,174,0,20.0,0,10.849077701568604,1,566,566,1,6.828192710876465,0.9999060430634253,10.849077701568604
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_51161.JPEG,175,0,20.0,0,9.313915252685547,1,566,566,1,5.342021942138672,0.9995184195730155,9.313915252685547
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_55552.JPEG,176,0,20.0,0,11.836099624633789,1,566,566,1,5.949945449829102,0.9998000407183505,11.836099624633789
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_43532.JPEG,177,0,20.0,0,3.7652928829193115,1,566,566,1,2.7162787914276123,0.9672722434476156,3.7652928829193115
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_47211.JPEG,178,0,20.0,0,0.799466609954834,1,566,566,1,1.271904706954956,0.6131729706014045,0.799466609954834
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03394916/n03394916_38201.JPEG,179,0,20.0,0,9.839237689971924,1,566,566,1,5.65606689453125,0.9996644760991109,9.839237689971924
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03417042/n03417042_27680.JPEG,180,0,20.0,0,13.008904457092285,1,569,569,1,7.575455665588379,0.9999649651525023,13.008904457092285
resnet50,DistractorRobustness,undistracted,690f9358504f23716df04f0ed93d10f8574c2b61b41e972214f5be97fb8851b0,n03417042/n03417042_4600.JPEG,181,0,20.0,0,9.278112888336182,1,569,569,1,4.697698593139648,0.9989733491889538,9.278112888336182
